,Unnamed: 0,Unnamed: 0.1,Id,Index,SubIndex,Date,Time,Latitude,Longitude,A,Spin,Knots,Acceleration,Seconds,Elevation,deltaSpin,deltaVelocity
391,391,391,391,39,1,220520,224935,42.1710849,-90.10753326,3840,105.1,8.0,0.0,1,206.60058999999998,5.399999999999992,0.0
392,392,392,392,39,2,220520,224936,42.1710698,-90.10749111,4398,115.8,7.5,-0.257,1,206.60058999999998,10.700000000000003,-0.5
393,393,393,393,39,3,220520,224937,42.17104903,-90.10745283,4327,126.2,7.6,0.051,1,206.2002,10.400000000000006,0.09999999999999964
394,394,394,394,39,4,220520,224938,42.171028,-90.10742745,4030,138.2,6.1,-0.772,1,205.7002,11.999999999999984,-1.5
395,395,395,395,39,5,220520,224939,42.17100952,-90.10740973,4087,144.6,4.9,-0.617,1,205.7002,6.400000000000006,-1.1999999999999993
396,396,396,396,39,6,220520,224940,42.17099544,-90.10739894,4130,150.4,3.5,-0.72,1,205.7002,5.800000000000012,-1.4000000000000004
397,397,397,397,39,7,220520,224941,42.17097922,-90.1073938,3804,166.8,3.6,0.051,1,205.7002,16.400000000000006,0.10000000000000009
398,398,398,398,39,8,220520,224942,42.17096131,-90.10739673,4200,186.9,3.9,0.154,1,205.2998,20.099999999999994,0.2999999999999998
399,399,399,399,39,9,220520,224943,42.17095,-90.1074,4251,192.1,2.5,-0.72,1,205.2998,5.199999999999988,-1.4
400,400,400,400,40,0,220520,224954,42.17093,-90.10739000000001,4038,0.0,0.0,0.0,11,205.2998,-192.1,-2.5
401,401,401,401,40,1,220520,224955,42.17093,-90.10739000000001,4033,0.0,0.0,0.0,1,205.2998,0.0,0.0
402,402,402,402,40,2,220520,224956,42.17093,-90.10739000000001,4028,0.0,0.0,0.0,1,205.2998,0.0,0.0
403,403,403,403,40,3,220520,224957,42.17093,-90.10739000000001,4017,0.0,0.0,0.0,1,205.2998,0.0,0.0
404,404,404,404,40,4,220520,224958,42.17093,-90.10739000000001,4027,0.0,0.0,0.0,1,205.2998,0.0,0.0
405,405,405,405,40,5,220520,224959,42.17093,-90.10739000000001,4032,0.0,0.0,0.0,1,205.2998,0.0,0.0
406,406,406,406,40,6,220520,225000,42.17093,-90.10739000000001,4033,0.0,0.0,0.0,1,205.2998,0.0,0.0
407,407,407,407,40,7,220520,225001,42.17093,-90.10739000000001,4035,0.0,0.0,0.0,1,205.2998,0.0,0.0
408,408,408,408,40,8,220520,225002,42.17093,-90.10739000000001,4032,0.0,0.0,0.0,1,205.2998,0.0,0.0
409,409,409,409,40,9,220520,225003,42.17093,-90.10739000000001,4030,0.0,0.0,0.0,1,205.2998,0.0,0.0
410,410,410,410,41,0,220520,225022,42.17092907,-90.1074,4032,0.0,0.0,-0.051,19,205.2998,0.0,0.0
411,411,411,411,41,1,220520,225023,42.17092907,-90.1074,4027,0.0,0.0,0.0,1,205.2998,0.0,0.0
412,412,412,412,41,2,220520,225024,42.17092907,-90.1074,4028,0.0,0.0,0.0,1,205.2998,0.0,0.0
413,413,413,413,41,3,220520,225025,42.17092907,-90.1074,4024,0.0,0.0,0.0,1,205.2998,0.0,0.0
414,414,414,414,41,4,220520,225026,42.17092907,-90.1074,4029,0.0,0.0,0.0,1,205.2998,0.0,0.0
415,415,415,415,41,5,220520,225027,42.17092907,-90.1074,4024,0.0,0.0,0.0,1,205.2998,0.0,0.0
416,416,416,416,41,6,220520,225028,42.17092954,-90.1074,4026,0.0,0.1,0.051,1,205.2998,0.0,0.1
417,417,417,417,41,7,220520,225029,42.17093,-90.1074,4025,0.0,0.1,0.0,1,205.2998,0.0,0.0
418,418,418,418,41,8,220520,225030,42.17093,-90.1074,4025,0.0,0.0,-0.051,1,205.2998,0.0,-0.1
419,419,419,419,41,9,220520,225031,42.17093,-90.1074,4025,0.0,0.0,0.0,1,205.2998,0.0,0.0
420,420,420,420,42,0,220520,225042,42.17090954,-90.1074,4025,0.0,0.0,0.0,11,204.90039,0.0,0.0
421,421,421,421,42,1,220520,225043,42.17090954,-90.1074,4027,0.0,0.0,0.0,1,204.90039,0.0,0.0
422,422,422,422,42,2,220520,225044,42.17090954,-90.1074,4027,0.0,0.0,0.0,1,204.90039,0.0,0.0
423,423,423,423,42,3,220520,225045,42.17090954,-90.1074,4025,0.0,0.0,0.0,1,204.90039,0.0,0.0
424,424,424,424,42,4,220520,225046,42.17090954,-90.1074,4023,0.0,0.0,0.0,1,204.90039,0.0,0.0
425,425,425,425,42,5,220520,225047,42.17090954,-90.1074,4024,0.0,0.0,0.0,1,204.90039,0.0,0.0
426,426,426,426,42,6,220520,225048,42.17090954,-90.1074,4021,0.0,0.0,0.0,1,204.90039,0.0,0.0
427,427,427,427,42,7,220520,225049,42.17091,-90.1074,4027,0.0,0.1,0.051,1,204.90039,0.0,0.1
428,428,428,428,42,8,220520,225050,42.17091,-90.1074,4026,0.0,0.0,-0.051,1,204.90039,0.0,-0.1
429,429,429,429,42,9,220520,225051,42.17091,-90.1074,4029,0.0,0.0,0.0,1,204.90039,0.0,0.0
430,430,430,430,43,0,220520,225101,42.17092907,-90.1074,4029,0.0,0.0,0.0,10,205.2998,0.0,0.0
431,431,431,431,43,1,220520,225102,42.17092907,-90.1074,4026,0.0,0.0,0.0,1,205.2998,0.0,0.0
432,432,432,432,43,2,220520,225103,42.17092907,-90.1074,4021,0.0,0.0,0.0,1,205.2998,0.0,0.0
433,433,433,433,43,3,220520,225104,42.17092954,-90.1074,4030,0.0,0.1,0.051,1,205.2998,0.0,0.1
434,434,434,434,43,4,220520,225105,42.17092954,-90.1074,4027,0.0,0.0,-0.051,1,205.2998,0.0,-0.1
435,435,435,435,43,5,220520,225106,42.17092954,-90.1074,4027,0.0,0.0,0.0,1,205.2998,0.0,0.0
436,436,436,436,43,6,220520,225107,42.17092954,-90.1074,4026,0.0,0.0,0.0,1,205.2998,0.0,0.0
437,437,437,437,43,7,220520,225108,42.17092954,-90.1074,4024,0.0,0.0,0.0,1,205.2998,0.0,0.0
438,438,438,438,43,8,220520,225109,42.17092954,-90.1074,4023,0.0,0.0,0.0,1,205.2998,0.0,0.0
439,439,439,439,43,9,220520,225110,42.17093,-90.1074,4026,0.0,0.1,0.051,1,205.2998,0.0,0.1
440,440,440,440,44,0,220520,225125,42.17093,-90.10739000000001,4026,0.0,0.0,0.0,15,205.2998,0.0,-0.1
441,441,441,441,44,1,220520,225126,42.17093,-90.10739000000001,4027,0.0,0.0,0.0,1,205.2998,0.0,0.0
442,442,442,442,44,2,220520,225127,42.17093,-90.10739000000001,4113,0.0,0.0,0.0,1,205.2998,0.0,0.0
443,443,443,443,44,3,220520,225128,42.17093,-90.10739000000001,4008,0.0,0.0,0.0,1,205.2998,0.0,0.0
444,444,444,444,44,4,220520,225129,42.17093,-90.10739000000001,4025,0.0,0.0,0.0,1,205.2998,0.0,0.0
445,445,445,445,44,5,220520,225130,42.17093,-90.10739000000001,4027,0.0,0.0,0.0,1,205.2998,0.0,0.0
446,446,446,446,44,6,220520,225131,42.17093,-90.10739000000001,4023,0.0,0.0,0.0,1,205.2998,0.0,0.0
447,447,447,447,44,7,220520,225132,42.17093,-90.10739000000001,4023,0.0,0.0,0.0,1,205.2998,0.0,0.0
448,448,448,448,44,8,220520,225133,42.17093,-90.10739000000001,4029,0.0,0.0,0.0,1,205.2998,0.0,0.0
449,449,449,449,44,9,220520,225134,42.17093,-90.10739000000001,4016,0.0,0.0,0.0,1,205.2998,0.0,0.0
450,450,450,450,45,0,220520,225151,42.17093,-90.10739000000001,4019,0.0,0.0,0.0,17,205.2998,0.0,0.0
451,451,451,451,45,1,220520,225152,42.17093,-90.10739000000001,4019,0.0,0.0,0.0,1,205.2998,0.0,0.0
452,452,452,452,45,2,220520,225153,42.17093,-90.10739000000001,4014,0.0,0.0,0.0,1,205.2998,0.0,0.0
453,453,453,453,45,3,220520,225154,42.17093,-90.10739000000001,4027,0.0,0.0,0.0,1,205.2998,0.0,0.0
454,454,454,454,45,4,220520,225155,42.17093,-90.10739000000001,4028,0.0,0.0,0.0,1,205.2998,0.0,0.0
455,455,455,455,45,5,220520,225156,42.17093,-90.10739000000001,4027,0.0,0.0,0.0,1,205.2998,0.0,0.0
456,456,456,456,45,6,220520,225157,42.17093,-90.10739000000001,4022,0.0,0.0,0.0,1,205.2998,0.0,0.0
457,457,457,457,45,7,220520,225158,42.17093,-90.10739000000001,4021,0.0,0.0,0.0,1,205.2998,0.0,0.0
458,458,458,458,45,8,220520,225159,42.17093,-90.10739000000001,4026,0.0,0.0,0.0,1,205.2998,0.0,0.0
459,459,459,459,45,9,220520,225200,42.17093,-90.10739000000001,4021,0.0,0.0,0.0,1,205.2998,0.0,0.0
460,460,460,460,46,0,220520,225210,42.17094,-90.10739000000001,4026,0.0,0.0,0.0,10,205.2998,0.0,0.0
461,461,461,461,46,1,220520,225211,42.17094,-90.10739000000001,4028,0.0,0.0,0.0,1,205.2998,0.0,0.0
462,462,462,462,46,2,220520,225212,42.17094,-90.10739000000001,4025,0.0,0.0,0.0,1,205.2998,0.0,0.0
463,463,463,463,46,3,220520,225213,42.17094,-90.10739000000001,4020,0.0,0.0,0.0,1,205.2998,0.0,0.0
464,464,464,464,46,4,220520,225214,42.17094,-90.10739000000001,4021,0.0,0.0,0.0,1,205.2998,0.0,0.0
465,465,465,465,46,5,220520,225215,42.17094,-90.10739000000001,4022,0.0,0.0,0.0,1,205.2998,0.0,0.0
466,466,466,466,46,6,220520,225216,42.17094,-90.10739000000001,4024,0.0,0.0,0.0,1,205.2998,0.0,0.0
467,467,467,467,46,7,220520,225217,42.17094,-90.10739000000001,4027,0.0,0.0,0.0,1,205.2998,0.0,0.0
468,468,468,468,46,8,220520,225218,42.17094,-90.10739000000001,4025,0.0,0.0,0.0,1,205.2998,0.0,0.0
469,469,469,469,46,9,220520,225219,42.17094,-90.10739000000001,4023,0.0,0.0,0.0,1,205.2998,0.0,0.0
470,470,470,470,47,0,220520,225228,42.17094,-90.10739000000001,4024,0.0,0.0,0.0,9,205.2998,0.0,0.0
471,471,471,471,47,1,220520,225229,42.17094,-90.10739000000001,4027,0.0,0.0,0.0,1,205.2998,0.0,0.0
472,472,472,472,47,2,220520,225230,42.17094,-90.10739000000001,4028,0.0,0.0,0.0,1,205.2998,0.0,0.0
473,473,473,473,47,3,220520,225231,42.17094,-90.10739000000001,4027,0.0,0.0,0.0,1,205.2998,0.0,0.0
474,474,474,474,47,4,220520,225232,42.17094,-90.10739000000001,4022,0.0,0.0,0.0,1,205.2998,0.0,0.0
475,475,475,475,47,5,220520,225233,42.17094,-90.10739000000001,4019,0.0,0.0,0.0,1,205.2998,0.0,0.0
476,476,476,476,47,6,220520,225234,42.17094,-90.10739000000001,4023,0.0,0.0,0.0,1,205.2998,0.0,0.0
477,477,477,477,47,7,220520,225235,42.17094,-90.10739000000001,4031,0.0,0.0,0.0,1,205.2998,0.0,0.0
478,478,478,478,47,8,220520,225236,42.17094,-90.10739000000001,4029,0.0,0.0,0.0,1,205.2998,0.0,0.0
479,479,479,479,47,9,220520,225237,42.17094,-90.10739000000001,4032,0.0,0.0,0.0,1,205.2998,0.0,0.0
480,480,480,480,48,0,220520,225300,42.17093,-90.1074,4026,0.0,0.0,0.0,23,205.2998,0.0,0.0
481,481,481,481,48,1,220520,225301,42.17093,-90.1074,4026,0.0,0.0,0.0,1,205.2998,0.0,0.0
482,482,482,482,48,2,220520,225302,42.17093,-90.1074,4030,0.0,0.0,0.0,1,205.2998,0.0,0.0
483,483,483,483,48,3,220520,225303,42.17093,-90.1074,4025,0.0,0.0,0.0,1,205.2998,0.0,0.0
484,484,484,484,48,4,220520,225304,42.17093,-90.1074,4021,0.0,0.0,0.0,1,205.2998,0.0,0.0
485,485,485,485,48,5,220520,225305,42.17093,-90.1074,4024,0.0,0.0,0.0,1,205.2998,0.0,0.0
486,486,486,486,48,6,220520,225306,42.17093,-90.1074,4022,0.0,0.0,0.0,1,205.2998,0.0,0.0
487,487,487,487,48,7,220520,225307,42.17093,-90.1074,4021,0.0,0.0,0.0,1,205.2998,0.0,0.0
488,488,488,488,48,8,220520,225308,42.17093,-90.1074,4023,0.0,0.0,0.0,1,205.2998,0.0,0.0
489,489,489,489,48,9,220520,225309,42.17093,-90.1074,4027,0.0,0.0,0.0,1,205.2998,0.0,0.0
490,490,490,490,49,0,220520,225310,42.17093,-90.10739000000001,4024,0.0,0.0,0.0,1,205.2998,0.0,0.0
491,491,491,491,49,1,220520,225311,42.17093,-90.10739000000001,4023,0.0,0.0,0.0,1,205.2998,0.0,0.0
492,492,492,492,49,2,220520,225312,42.17093,-90.10739000000001,4025,0.0,0.0,0.0,1,205.2998,0.0,0.0
493,493,493,493,49,3,220520,225313,42.17093,-90.10739000000001,4027,0.0,0.0,0.0,1,205.2998,0.0,0.0
494,494,494,494,49,4,220520,225314,42.17093,-90.10739000000001,4027,0.0,0.0,0.0,1,205.2998,0.0,0.0
495,495,495,495,49,5,220520,225315,42.17093,-90.10739000000001,4027,0.0,0.0,0.0,1,205.2998,0.0,0.0
496,496,496,496,49,6,220520,225316,42.17093,-90.10739000000001,4022,0.0,0.0,0.0,1,205.2998,0.0,0.0
497,497,497,497,49,7,220520,225317,42.17093,-90.10739000000001,4023,0.0,0.0,0.0,1,205.2998,0.0,0.0
498,498,498,498,49,8,220520,225318,42.17093,-90.10739000000001,4022,0.0,0.0,0.0,1,205.2998,0.0,0.0
499,499,499,499,49,9,220520,225319,42.17093,-90.10739000000001,4020,0.0,0.0,0.0,1,205.2998,0.0,0.0
500,500,500,500,50,0,220520,225344,42.17095,-90.10739000000001,4025,0.0,0.0,0.0,25,205.2998,0.0,0.0
501,501,501,501,50,1,220520,225345,42.17095,-90.10739000000001,4026,0.0,0.0,0.0,1,205.2998,0.0,0.0
502,502,502,502,50,2,220520,225346,42.17095,-90.10739000000001,3818,0.0,0.0,0.0,1,205.2998,0.0,0.0
503,503,503,503,50,3,220520,225347,42.17095,-90.10739000000001,4039,0.0,0.0,0.0,1,205.2998,0.0,0.0
504,504,504,504,50,4,220520,225348,42.17095,-90.10739000000001,4352,0.0,0.0,0.0,1,205.2998,0.0,0.0
505,505,505,505,50,5,220520,225349,42.17095,-90.10739000000001,4214,0.0,0.0,0.0,1,205.2998,0.0,0.0
506,506,506,506,50,6,220520,225350,42.17095,-90.10739000000001,3962,0.0,0.0,0.0,1,205.2998,0.0,0.0
507,507,507,507,50,7,220520,225351,42.17095,-90.10739000000001,3960,0.0,0.0,0.0,1,205.2998,0.0,0.0
508,508,508,508,50,8,220520,225352,42.17095,-90.10739000000001,4149,0.0,0.0,0.0,1,205.2998,0.0,0.0
509,509,509,509,50,9,220520,225353,42.17095,-90.10739000000001,4025,0.0,0.0,0.0,1,205.2998,0.0,0.0
510,510,510,510,51,0,220520,225408,42.17096,-90.10739000000001,4787,0.0,0.0,0.0,15,205.2998,0.0,0.0
511,511,511,511,51,1,220520,225409,42.17096,-90.10739000000001,4091,0.0,0.0,0.0,1,205.2998,0.0,0.0
512,512,512,512,51,2,220520,225410,42.17096,-90.10739000000001,3783,0.0,0.0,0.0,1,205.2998,0.0,0.0
513,513,513,513,51,3,220520,225411,42.17096,-90.10739000000001,4627,0.0,0.0,0.0,1,205.2998,0.0,0.0
514,514,514,514,51,4,220520,225412,42.17096,-90.10739000000001,4071,0.0,0.0,0.0,1,205.2998,0.0,0.0
515,515,515,515,51,5,220520,225413,42.17096,-90.10739000000001,4013,0.0,0.0,0.0,1,205.2998,0.0,0.0
516,516,516,516,51,6,220520,225414,42.17096,-90.10739000000001,4070,0.0,0.0,0.0,1,205.2998,0.0,0.0
517,517,517,517,51,7,220520,225415,42.17096,-90.10739000000001,4015,0.0,0.0,0.0,1,205.2998,0.0,0.0
518,518,518,518,51,8,220520,225416,42.17096,-90.10739000000001,4543,0.0,0.0,0.0,1,205.2998,0.0,0.0
519,519,519,519,51,9,220520,225417,42.17096,-90.10739000000001,4320,0.0,0.0,0.0,1,205.2998,0.0,0.0
520,520,520,520,52,0,220520,225427,42.17096674,-90.10739574,4162,0.0,0.0,0.0,10,205.2998,0.0,0.0
521,521,521,521,52,1,220520,225428,42.17096674,-90.10739574,4351,0.0,0.0,0.0,1,205.2998,0.0,0.0
522,522,522,522,52,2,220520,225429,42.17096674,-90.10739574,4058,0.0,0.0,0.0,1,205.2998,0.0,0.0
523,523,523,523,52,3,220520,225430,42.17096674,-90.10739574,4038,0.0,0.0,0.0,1,205.2998,0.0,0.0
524,524,524,524,52,4,220520,225431,42.17096674,-90.10739574,4006,0.0,0.0,0.0,1,205.2998,0.0,0.0
525,525,525,525,52,5,220520,225432,42.17096674,-90.10739574,4016,0.0,0.0,0.0,1,205.2998,0.0,0.0
526,526,526,526,52,6,220520,225433,42.1709672,-90.10739574,4034,0.0,0.1,0.051,1,205.2998,0.0,0.1
527,527,527,527,52,7,220520,225434,42.1709659,-90.1073964,4025,200.8,0.3,0.10300000000000001,1,205.2998,200.8,0.19999999999999998
528,528,528,528,52,8,220520,225435,42.17096379,-90.10739766,4024,203.8,0.5,0.10300000000000001,1,205.2998,3.0,0.2
529,529,529,529,52,9,220520,225436,42.17096,-90.1074,4026,204.6,0.9,0.20600000000000002,1,205.2998,0.7999999999999828,0.4
530,530,530,530,53,0,220520,225450,42.17062828,-90.1073716,4032,121.1,4.2,-0.72,14,202.7998,-83.5,3.3000000000000003
531,531,531,531,53,1,220520,225451,42.17062083,-90.10734943,4140,114.4,3.9,-0.154,1,202.7998,-6.699999999999988,-0.30000000000000027
532,532,532,532,53,2,220520,225452,42.17061560000001,-90.10733275,4054,112.9,2.9,-0.514,1,202.7998,-1.5,-1.0
533,533,533,533,53,3,220520,225453,42.170611,-90.10730986,4053,105.2,3.8,0.46299999999999997,1,202.7998,-7.700000000000002,0.8999999999999999
534,534,534,534,53,4,220520,225454,42.17060734,-90.10727525,4110,98.1,5.6,0.9259999999999999,1,202.5,-7.1000000000000085,1.7999999999999998
535,535,535,535,53,5,220520,225455,42.17060322,-90.10723758,4230,98.4,6.1,0.257,1,202.5,0.30000000000001137,0.5
536,536,536,536,53,6,220520,225456,42.17059819,-90.10720265,4223,101.0,5.7,-0.20600000000000002,1,202.5,2.5999999999999943,-0.39999999999999947
537,537,537,537,53,7,220520,225457,42.17059158,-90.10716435,4315,103.1,6.3,0.309,1,202.10058999999998,2.0999999999999943,0.5999999999999996
538,538,538,538,53,8,220520,225458,42.17058035,-90.10712403,4223,110.6,6.9,0.309,1,202.10058999999998,7.5,0.6000000000000005
539,539,539,539,53,9,220520,225459,42.17057,-90.10708000000001,4449,107.6,7.4,0.257,1,202.40039,-3.0,0.5
540,540,540,540,54,0,220520,225517,42.16990212,-90.10602536,4773,127.1,14.4,-0.10300000000000001,18,207.10058999999998,19.5,7.0
541,541,541,541,54,1,220520,225518,42.16986658,-90.10595455,4218,124.1,13.7,-0.36,1,207.2002,-3.0,-0.7000000000000011
542,542,542,542,54,2,220520,225519,42.16983121,-90.1058851,4566,124.5,13.5,-0.10300000000000001,1,207.7002,0.4000000000000057,-0.1999999999999993
543,543,543,543,54,3,220520,225520,42.169799,-90.10581363,4121,121.3,13.4,-0.051,1,207.2002,-3.200000000000003,-0.09999999999999964
544,544,544,544,54,4,220520,225521,42.16977118,-90.10574027,4500,117.1,13.2,-0.10300000000000001,1,207.7002,-4.200000000000003,-0.20000000000000107
545,545,545,545,54,5,220520,225522,42.16974606,-90.10566379999999,3857,113.9,13.4,0.10300000000000001,1,206.90039,-3.1999999999999886,0.20000000000000107
546,546,546,546,54,6,220520,225523,42.16971782,-90.10558934,3757,117.1,13.4,0.0,1,207.60058999999998,3.1999999999999886,0.0
547,547,547,547,54,7,220520,225524,42.16968120000001,-90.10552184,4838,126.2,13.4,0.0,1,207.7002,9.100000000000009,0.0
548,548,548,548,54,8,220520,225525,42.16964356,-90.10545775,3828,128.4,13.1,-0.154,1,208.2998,2.200000000000003,-0.3000000000000007
549,549,549,549,54,9,220520,225526,42.1696,-90.1054,3718,135.5,13.2,0.051,1,208.40039,7.099999999999994,0.09999999999999964
550,550,550,550,55,0,220520,225541,42.169249799999996,-90.10429405,4394,81.1,12.9,1.801,15,210.0,-54.40000000000001,-0.29999999999999893
551,551,551,551,55,1,220520,225542,42.16925609,-90.10421459999999,4120,83.9,12.8,-0.051,1,209.90039,2.800000000000012,-0.09999999999999964
552,552,552,552,55,2,220520,225543,42.16925457,-90.10414534,3587,91.7,11.1,-0.875,1,209.90039,7.799999999999998,-1.700000000000001
553,553,553,553,55,3,220520,225544,42.1692458,-90.10408214,3533,100.6,10.3,-0.41200000000000003,1,210.60058999999998,8.899999999999991,-0.7999999999999989
554,554,554,554,55,4,220520,225545,42.16923243,-90.10402238,4329,106.8,10.0,-0.154,1,211.5,6.200000000000002,-0.3000000000000007
555,555,555,555,55,5,220520,225546,42.16921525,-90.10396779999999,4820,113.0,9.5,-0.257,1,211.5,6.200000000000002,-0.5
556,556,556,556,55,6,220520,225547,42.16919531,-90.10391566,4496,117.3,9.4,-0.051,1,212.0,4.299999999999997,-0.09999999999999964
557,557,557,557,55,7,220520,225548,42.16916927,-90.10385811,4915,121.4,10.8,0.72,1,213.0,4.1000000000000085,1.4000000000000004
558,558,558,558,55,8,220520,225549,42.16913938,-90.10379648,4613,123.2,11.8,0.514,1,213.40039,1.7999999999999972,1.0
559,559,559,559,55,9,220520,225550,42.169109999999996,-90.10372,4132,117.4,13.8,1.0290000000000001,1,215.2002,-5.799999999999998,2.0
560,560,560,560,56,0,220520,225551,42.16906592,-90.10362759,4430,112.5,14.1,0.051,1,215.2998,-4.900000000000006,0.29999999999999893
561,561,561,561,56,1,220520,225552,42.16904326,-90.10355377,4100,112.5,12.8,-0.669,1,216.90039,0.0,-1.299999999999999
562,562,562,562,56,2,220520,225553,42.16902328,-90.10347723,4218,109.4,13.0,0.10300000000000001,1,216.7002,-3.0999999999999943,0.1999999999999993
563,563,563,563,56,3,220520,225554,42.1690054,-90.10339975,4334,107.3,13.0,0.0,1,216.5,-2.1000000000000085,0.0
564,564,564,564,56,4,220520,225555,42.16899698,-90.10331688,4617,97.8,13.4,0.20600000000000002,1,217.7998,-9.5,0.40000000000000036
565,565,565,565,56,5,220520,225556,42.16899855,-90.10323014,4833,88.6,13.9,0.257,1,217.40039,-9.200000000000003,0.5
566,566,566,566,56,6,220520,225557,42.16900813,-90.10314371,4186,81.5,14.0,0.051,1,216.7002,-7.099999999999994,0.09999999999999964
567,567,567,567,56,7,220520,225558,42.16902954,-90.10306123,3550,70.7,14.0,0.0,1,216.90039,-10.799999999999995,0.0
568,568,568,568,56,8,220520,225559,42.16906265,-90.10298323,4420,60.2,14.4,0.20600000000000002,1,216.90039,-10.5,0.40000000000000036
569,569,569,569,56,9,220520,225600,42.169109999999996,-90.10292,4590,44.7,14.4,0.0,1,216.60058999999998,-15.5,0.0
570,570,570,570,57,0,220520,225610,42.16959403,-90.10231006,4517,72.3,14.2,0.309,10,227.5,27.599999999999994,-0.20000000000000107
571,571,571,571,57,1,220520,225611,42.16960817,-90.10222542,4031,77.3,13.9,-0.154,1,227.5,5.0,-0.29999999999999893
572,572,572,572,57,2,220520,225612,42.16961292,-90.10214014,5373,85.7,13.7,-0.10300000000000001,1,228.2998,8.400000000000006,-0.20000000000000107
573,573,573,573,57,3,220520,225613,42.16960906,-90.10205728,5272,93.6,13.3,-0.20600000000000002,1,228.90039,7.899999999999991,-0.3999999999999986
574,574,574,574,57,4,220520,225614,42.16959806,-90.10197559999999,4741,100.3,13.3,0.0,1,229.2002,6.700000000000002,0.0
575,575,575,575,57,5,220520,225615,42.16957997,-90.10189428,3716,106.7,13.6,0.154,1,229.40039,6.400000000000006,0.29999999999999893
576,576,576,576,57,6,220520,225616,42.16955328,-90.10181261,3986,113.8,14.3,0.36,1,229.60058999999998,7.099999999999994,0.7000000000000011
577,577,577,577,57,7,220520,225617,42.16952934,-90.10172805,4044,110.9,14.5,0.10300000000000001,1,229.7002,-2.8999999999999915,0.1999999999999993
578,578,578,578,57,8,220520,225618,42.16950721,-90.10164859,4157,110.6,13.6,-0.46299999999999997,1,229.90039,-0.30000000000001137,-0.9000000000000004
579,579,579,579,57,9,220520,225619,42.16949,-90.10158,4165,108.7,11.6,-1.0290000000000001,1,230.2002,-1.8999999999999917,-2.0
580,580,580,580,58,0,220520,225639,42.16895862,-90.09972933,3994,110.2,20.9,2.315,20,237.90039,1.5,9.299999999999999
581,581,581,581,58,1,220520,225640,42.16892523,-90.09960689,3994,110.2,20.9,0.0,1,237.90039,0.0,0.0
582,582,582,582,58,2,220520,225641,42.16889279,-90.09948532,3897,109.8,20.7,-0.10300000000000001,1,237.7998,-0.4000000000000057,-0.1999999999999993
583,583,583,583,58,3,220520,225642,42.16886551,-90.09936929,4358,107.6,19.5,-0.617,1,238.90039,-2.200000000000003,-1.1999999999999993
584,584,584,584,58,4,220520,225643,42.16884266,-90.09926319,4419,106.2,17.7,-0.9259999999999999,1,239.7002,-1.3999999999999917,-1.8000000000000007
585,585,585,585,58,5,220520,225644,42.16882128,-90.09915913,4636,105.5,17.3,-0.20600000000000002,1,240.40039,-0.7000000000000028,-0.3999999999999986
586,586,586,586,58,6,220520,225645,42.16879711,-90.0990588,4456,108.0,16.9,-0.20600000000000002,1,241.5,2.5,-0.40000000000000213
587,587,587,587,58,7,220520,225646,42.16877063,-90.09895954,4262,109.8,16.9,0.0,1,242.0,1.7999999999999972,0.0
588,588,588,588,58,8,220520,225647,42.16874181,-90.09885879,4188,111.1,17.3,0.20600000000000002,1,243.2002,1.2999999999999972,0.40000000000000213
589,589,589,589,58,9,220520,225648,42.16871,-90.09877,4024,115.8,15.8,-0.772,1,244.0,4.700000000000003,-1.5
590,590,590,590,59,0,220520,225652,42.16856917,-90.09842403,4009,115.8,15.8,0.36,4,246.0,0.0,0.0
591,591,591,591,59,1,220520,225653,42.16853553,-90.09833646,4024,117.4,15.8,0.0,1,246.5,1.6000000000000083,0.0
592,592,592,592,59,2,220520,225654,42.16850156,-90.09824843,3987,117.5,15.9,0.051,1,247.10058999999998,0.09999999999999433,0.09999999999999964
593,593,593,593,59,3,220520,225655,42.16846668,-90.09816247,4121,118.7,15.7,-0.10300000000000001,1,247.7998,1.2000000000000028,-0.20000000000000107
594,594,594,594,59,4,220520,225656,42.16843027,-90.09807839,4099,120.3,15.6,-0.051,1,248.2998,1.5999999999999943,-0.09999999999999964
595,595,595,595,59,5,220520,225657,42.16839351,-90.09799386,4108,120.4,15.7,0.051,1,248.7002,0.10000000000000853,0.09999999999999964
596,596,596,596,59,6,220520,225658,42.1683573,-90.09790891,4038,119.9,15.7,0.0,1,249.2002,-0.5,0.0
597,597,597,597,59,7,220520,225659,42.16832708,-90.09781774,4082,114.1,16.0,0.154,1,249.7998,-5.800000000000012,0.3000000000000007
598,598,598,598,59,8,220520,225700,42.16829806,-90.0977218,3999,112.2,16.6,0.309,1,250.2002,-1.8999999999999917,0.6000000000000014
599,599,599,599,59,9,220520,225701,42.16827,-90.09761999999999,4145,110.4,17.4,0.41200000000000003,1,250.2998,-1.7999999999999972,0.7999999999999972
600,600,600,600,60,0,220520,225702,42.16824926,-90.09751753,4236,109.7,17.6,0.10300000000000001,1,250.2998,-0.7000000000000028,0.20000000000000284
601,601,601,601,60,1,220520,225703,42.16822394,-90.09741114,4155,107.8,17.9,0.154,1,249.7002,-1.9000000000000057,0.29999999999999716
602,602,602,602,60,2,220520,225704,42.16820042,-90.09730401,3939,106.5,17.9,0.0,1,249.2998,-1.2999999999999972,0.0
603,603,603,603,60,3,220520,225705,42.16817538,-90.09719685,4126,107.5,18.0,0.051,1,249.10058999999998,1.0,0.10000000000000142
